route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
01260426-47,20260423,20260423-47-47606,47D - Hwy. 407 Bus Term,,0,MDDS5110,422915,1,1,47D
01260426-18,20260423,20260423-18-18690,18 - Aldershot GO,,0,MDDS5110,422798,1,1,18
01260426-40,20260423,20260423-40-40413,40H - Hamilton GO,,1,MDDS5110,422898,1,1,40H
01260426-40,20260423,20260423-40-40300,40 - Richmond Hill Ctr,,0,MDDS5110,422896,1,1,40
01260426-47,20260423,20260423-47-47133,47D - McMaster U,,1,MDDS5110,422914,1,1,47D
01260426-52,20260423,20260423-52-52122,52A - Hwy. 407 Bus Term,,1,MDDS5110,422925,1,1,52A
01260426-30,20260423,20260423-30-30360,30 - Hwy. 407 Bus Term,,0,MDDS5109,422855,1,1,30
01260426-25,20260423,20260423-25-25271,25 - U of Waterloo,,1,MDDS5109,422837,1,1,25
01260426-48,20260423,20260423-48-48061,48 - U of Guelph,,1,MDDS5109,422922,1,1,48
01260426-40,20260423,20260423-40-40290,40 - Richmond Hill Ctr,,0,MDDS5108,422896,1,1,40
01260426-41,20260423,20260423-41-41101,41 - Hamilton GO,,1,MDDS5108,422908,1,1,41
01260426-40,20260423,20260423-40-40144,40M - Unionville GO,,0,MDDS5107,422900,1,1,40M
01260426-16,20260423,20260423-16-16051,16 - Hamilton GO,,1,MDDS5107,422788,1,1,16
01260426-96,20260423,20260423-96-96110,96B - Finch Terminal,,1,MDDS5106,423503,1,1,96B
01260426-92,20260423,20260423-92-92021,92 - DC Oshawa GO,,0,MDDS5106,423500,1,1,92
01260426-40,20260423,20260423-40-40180,40 - Richmond Hill Ctr,,0,MDDS5105,422896,1,1,40
01260426-18,20260423,20260423-18-18051,18C - Hamilton GO,,1,MDDS5105,422806,1,1,18C
01260426-30,20260423,20260423-30-30320,30 - Hwy. 407 Bus Term,,0,MDDS5104,422855,1,1,30
01260426-30,20260423,20260423-30-30201,30 - U of Waterloo,,1,MDDS5104,422857,1,1,30
01260426-92,20260423,20260423-92-92050,92 - Yorkdale Term,,1,MDDS5104,423499,1,1,92
01260426-40,20260423,20260423-40-40150,40 - Richmond Hill Ctr,,0,MDDS5103,422896,1,1,40
01260426-47,20260423,20260423-47-47001,47 - Hamilton GO,,1,MDDS5103,422917,1,1,47
01260426-41,20260423,20260423-41-41250,41 - Pickering GO,,0,MDDS5102,422907,1,1,41
01260426-40,20260423,20260423-40-40021,40 - Hamilton GO,,1,MDDS5102,422897,1,1,40
01260426-92,20260423,20260423-92-92290,92 - Yorkdale Term,,1,MDDS5101,423499,1,1,92
01260426-56,20260423,20260423-56-56111,56 - DC Oshawa GO,,0,MDDS5101,422929,1,1,56
01260426-65,20260423,20260423-65-65060,65 - Union Station,,1,MDDS5101,422940,1,1,65
01260426-36,20260423,20260423-36-36921,36B - Bramalea Term,,1,MDDS3221,422889,1,1,36B
01260426-19,20260423,20260423-19-19911,19 - Square One,,1,MDDS3221,422815,1,1,19
01260426-25,20260423,20260423-25-25720,25 - Square One,,0,MDDS3221,422832,1,1,25
01260426-29,20260423,20260423-29-29621,29 - Guelph Central GO,,1,MDDS3221,422848,1,1,29
01260426-33,20260423,20260423-33-33811,33B - Mount Pleasant GO,,1,MDDS3220,422881,1,1,33B
01260426-29,20260423,20260423-29-29740,29 - Kipling Bus Terminal,,0,MDDS3220,422847,1,1,29
01260426-29,20260423,20260423-29-29511,29 - Guelph Central GO,,1,MDDS3220,422848,1,1,29
01260426-33,20260423,20260423-33-33781,33B - Mount Pleasant GO,,1,MDDS3219,422881,1,1,33B
01260426-29,20260423,20260423-29-29700,29 - Kipling Bus Terminal,,0,MDDS3219,422847,1,1,29
01260426-29,20260423,20260423-29-29461,29 - Guelph Central GO,,1,MDDS3219,422848,1,1,29
01260426-29,20260423,20260423-29-29780,29 - Kipling Bus Terminal,,0,MDDS3218,422847,1,1,29
01260426-27,20260423,20260423-27-27521,27A - Milton GO,,1,MDDS3218,422845,1,1,27A
01260426-32,20260423,20260423-32-32330,32 - Finch Terminal,,0,MDDS3218,422874,1,1,32
01260426-36,20260423,20260423-36-36720,36B - York Mills Term,,0,MDDS3217,422888,1,1,36B
01260426-31,20260423,20260423-31-31630,31B - Bramalea GO,,0,MDDS3217,422869,1,1,31B
01260426-29,20260423,20260423-29-29421,29 - Guelph Central GO,,1,MDDS3217,422848,1,1,29
01260426-32,20260423,20260423-32-32561,32 - Trinity Common,,1,MDDS3215,422872,1,1,32
01260426-32,20260423,20260423-32-32401,32 - Trinity Common,,1,MDDS3215,422872,1,1,32
01260426-32,20260423,20260423-32-32300,32 - Finch Terminal,,0,MDDS3215,422874,1,1,32
01260426-31,20260423,20260423-31-31670,31B - Bramalea GO,,0,MDDS3214,422869,1,1,31B
01260426-48,20260423,20260423-48-48431,48 - U of Guelph,,1,MDDS3214,422922,1,1,48
01260426-32,20260423,20260423-32-32290,32 - Finch Terminal,,0,MDDS3214,422874,1,1,32
01260426-19,20260423,20260423-19-19661,19 - Square One,,1,MDDS3213,422815,1,1,19
01260426-47,20260423,20260423-47-47506,47D - Hwy. 407 Bus Term,,0,MDDS3213,422915,1,1,47D
01260426-21,20260423,20260423-21-21385,21A - Milton GO,,1,MDDS3213,422825,1,1,21A
01260426-21,20260423,20260423-21-21330,21C - Union Station,,0,MDDS3213,422820,1,1,21C
01260426-30,20260423,20260423-30-30702,30A - Bramalea GO,,0,MDDS3212,422852,1,1,30A
01260426-17,20260423,20260423-17-17541,17 - U of Waterloo,,0,MDDS3212,422790,1,1,17
01260426-17,20260423,20260423-17-17390,17 - Hamilton GO,,1,MDDS3212,422791,1,1,17
01260426-30,20260423,20260423-30-30313,30A - U of Waterloo,,1,MDDS3212,422853,1,1,30A
01260426-32,20260423,20260423-32-32553,32B - Bramalea Term,,1,MDDS3211,422873,1,1,32B
01260426-29,20260423,20260423-29-29540,29 - Kipling Bus Terminal,,0,MDDS3211,422847,1,1,29
01260426-29,20260423,20260423-29-29371,29 - Guelph Central GO,,1,MDDS3211,422848,1,1,29
01260426-36,20260423,20260423-36-36280,36B - York Mills Term,,0,MDDS3211,422888,1,1,36B
01260426-32,20260423,20260423-32-32461,32 - Trinity Common,,1,MDDS3210,422872,1,1,32
01260426-19,20260423,20260423-19-19460,19 - Finch Terminal,,0,MDDS3210,422814,1,1,19
01260426-21,20260423,20260423-21-21421,21C - Square One,,1,MDDS3210,422816,1,1,21C
01260426-21,20260423,20260423-21-21334,21A - Union Station,,0,MDDS3210,422817,1,1,21A
01260426-27,20260423,20260423-27-27231,27A - Milton GO,,1,MDDS3210,422845,1,1,27A
01260426-32,20260423,20260423-32-32200,32 - Finch Terminal,,0,MDDS3210,422874,1,1,32
01260426-21,20260423,20260423-21-21240,21C - Union Station,,0,MDDS3209,422820,1,1,21C
01260426-36,20260423,20260423-36-36160,36B - York Mills Term,,0,MDDS3209,422888,1,1,36B
01260426-33,20260423,20260423-33-33202,33E - York Mills Term,,0,MDDS3208,422884,1,1,33E
01260426-33,20260423,20260423-33-33591,33B - Mount Pleasant GO,,1,MDDS3207,422881,1,1,33B
01260426-40,20260423,20260423-40-40380,40 - Richmond Hill Ctr,,0,MDDS3207,422896,1,1,40
01260426-47,20260423,20260423-47-47191,47 - Hamilton GO,,1,MDDS3207,422917,1,1,47
01260426-32,20260423,20260423-32-32170,32 - Finch Terminal,,0,MDDS3207,422874,1,1,32
01260426-29,20260423,20260423-29-29400,29 - Kipling Bus Terminal,,0,MDDS3206,422847,1,1,29
01260426-29,20260423,20260423-29-29231,29 - Guelph Central GO,,1,MDDS3206,422848,1,1,29
01260426-41,20260421,20260421-41-41780,41 - Pickering GO,,0,MDDS9134,422907,1,1,41
01260426-41,20260421,20260421-41-41471,41 - Hamilton GO,,1,MDDS9134,422908,1,1,41
01260426-88,20260421,20260421-88-88641,88 - DC Oshawa GO,,1,MDDS9133,423493,1,1,88
01260426-88,20260421,20260421-88-88600,88 - Trent U,,0,MDDS9133,423491,1,1,88
01260426-96,20260421,20260421-96-96781,96B - DC Oshawa GO,,0,MDDS9132,423504,1,1,96B
01260426-56,20260421,20260421-56-56665,56B - Hwy. 407 Bus Term,,0,MDDS9132,422935,1,1,56B
01260426-56,20260421,20260421-56-56450,56 - Oakville GO,,1,MDDS9132,422930,1,1,56
01260426-41,20260421,20260421-41-41720,41 - Pickering GO,,0,MDDS9131,422907,1,1,41
01260426-41,20260421,20260421-41-41451,41 - Hamilton GO,,1,MDDS9131,422908,1,1,41
01260426-56,20260421,20260421-56-56671,56 - DC Oshawa GO,,0,MDDS9130,422929,1,1,56
01260426-56,20260421,20260421-56-56430,56 - Oakville GO,,1,MDDS9130,422930,1,1,56
01260426-56,20260421,20260421-56-56601,56 - DC Oshawa GO,,0,MDDS9129,422929,1,1,56
01260426-56,20260421,20260421-56-56420,56 - Oakville GO,,1,MDDS9129,422930,1,1,56
01260426-41,20260421,20260421-41-41680,41 - Pickering GO,,0,MDDS9128,422907,1,1,41
01260426-41,20260421,20260421-41-41411,41 - Hamilton GO,,1,MDDS9128,422908,1,1,41
01260426-56,20260421,20260421-56-56571,56 - DC Oshawa GO,,0,MDDS9127,422929,1,1,56
01260426-56,20260421,20260421-56-56411,56 - DC Oshawa GO,,0,MDDS9118,422929,1,1,56
01260426-41,20260421,20260421-41-41191,41 - Hamilton GO,,1,MDDS9118,422908,1,1,41
01260426-56,20260421,20260421-56-56331,56 - DC Oshawa GO,,0,MDDS9117,422929,1,1,56
01260426-56,20260421,20260421-56-56150,56 - Oakville GO,,1,MDDS9117,422930,1,1,56
01260426-56,20260421,20260421-56-56311,56 - DC Oshawa GO,,0,MDDS9116,422929,1,1,56
01260426-56,20260421,20260421-56-56120,56 - Oakville GO,,1,MDDS9116,422930,1,1,56
01260426-56,20260421,20260421-56-56291,56 - DC Oshawa GO,,0,MDDS9115,422929,1,1,56
01260426-56,20260421,20260421-56-56100,56 - Oakville GO,,1,MDDS9115,422930,1,1,56
01260426-41,20260421,20260421-41-41310,41 - Pickering GO,,0,MDDS9114,422907,1,1,41
01260426-41,20260421,20260421-41-41121,41 - Hamilton GO,,1,MDDS9114,422908,1,1,41
01260426-96,20260421,20260421-96-96361,96B - DC Oshawa GO,,0,MDDS9113,423504,1,1,96B
01260426-96,20260421,20260421-96-96300,96B - Finch Terminal,,1,MDDS9113,423503,1,1,96B
01260426-92,20260421,20260421-92-92171,92 - DC Oshawa GO,,0,MDDS9113,423500,1,1,92
01260426-92,20260421,20260421-92-92072,92A - Yorkdale Term,,1,MDDS9113,423498,1,1,92A
01260426-88,20260421,20260421-88-88421,88 - DC Oshawa GO,,1,MDDS9112,423493,1,1,88
01260426-88,20260421,20260421-88-88430,88 - Trent U,,0,MDDS9112,423491,1,1,88
01260426-96,20260421,20260421-96-96191,96B - DC Oshawa GO,,0,MDDS9112,423504,1,1,96B
01260426-96,20260421,20260421-96-96070,96B - Finch Terminal,,1,MDDS9112,423503,1,1,96B
01260426-56,20260421,20260421-56-56271,56 - DC Oshawa GO,,0,MDDS9111,422929,1,1,56
01260426-56,20260421,20260421-56-56060,56 - Oakville GO,,1,MDDS9111,422930,1,1,56
01260426-56,20260421,20260421-56-56251,56 - DC Oshawa GO,,0,MDDS9110,422929,1,1,56
01260426-56,20260421,20260421-56-56050,56 - Oakville GO,,1,MDDS9110,422930,1,1,56
01260426-94,20260421,20260421-94-94151,94 - Pickering GO,,0,MDDS9109,423501,1,1,94
01260426-94,20260421,20260421-94-94040,94 - Square One,,1,MDDS9109,423502,1,1,94
01260426-56,20260421,20260421-56-56221,56 - DC Oshawa GO,,0,MDDS9108,422929,1,1,56
01260426-56,20260421,20260421-56-56030,56 - Oakville GO,,1,MDDS9108,422930,1,1,56
01260426-56,20260421,20260421-56-56371,56 - DC Oshawa GO,,0,MDDS9107,422929,1,1,56
01260426-56,20260421,20260421-56-56220,56 - Oakville GO,,1,MDDS9107,422930,1,1,56
01260426-88,20260421,20260421-88-88111,88 - DC Oshawa GO,,1,MDDS9107,423493,1,1,88
01260426-41,20260421,20260421-41-41270,41 - Pickering GO,,0,MDDS9106,422907,1,1,41
01260426-41,20260421,20260421-41-41031,41 - Hamilton GO,,1,MDDS9106,422908,1,1,41
01260426-56,20260421,20260421-56-56201,56 - DC Oshawa GO,,0,MDDS9105,422929,1,1,56
01260426-56,20260421,20260421-56-56010,56 - Oakville GO,,1,MDDS9105,422930,1,1,56
01260426-56,20260421,20260421-56-56073,56A - DC Oshawa GO,,0,MDDS9104,422931,1,1,56A
01260426-92,20260421,20260421-92-92030,92 - Yorkdale Term,,1,MDDS9104,423499,1,1,92
01260426-96,20260421,20260421-96-96241,96B - DC Oshawa GO,,0,MDDS9103,423504,1,1,96B
01260426-96,20260421,20260421-96-96130,96B - Finch Terminal,,1,MDDS9103,423503,1,1,96B
01260426-90,20260421,20260421-90-90052,90B - DC Oshawa GO,,0,MDDS9103,423496,1,1,90B
01260426-90,20260421,20260421-90-90001,90B - Union Station,,1,MDDS9103,423495,1,1,90B
01260426-56,20260421,20260421-56-56131,56 - DC Oshawa GO,,0,MDDS9102,422929,1,1,56
01260426-56,20260421,20260421-56-56000,56 - Oakville GO,,1,MDDS9102,422930,1,1,56
01260426-92,20260421,20260421-92-92271,92 - DC Oshawa GO,,0,MDDS9101,423500,1,1,92
01260426-92,20260421,20260421-92-92150,92 - Yorkdale Term,,1,MDDS9101,423499,1,1,92
01260426-88,20260421,20260421-88-88021,88B - DC Oshawa GO,,1,MDDS9101,423492,1,1,88B
01260426-71,20260421,20260421-71-71961,71C - Old Elm GO,,0,MDDS6112,422957,1,1,71C
01260426-71,20260421,20260421-71-71910,71C - Union Station,,1,MDDS6112,422958,1,1,71C
01260426-68,20260421,20260421-68-68713,68 - Allandale Waterfront GO,,0,MDDS6112,422948,1,1,68
01260426-61,20260421,20260421-61-61961,61 - Bloomington GO,,0,MDDS6111,422936,1,1,61
01260426-65,20260421,20260421-65-65910,65E - Union Station,,1,MDDS6111,422943,1,1,65E
01260426-68,20260421,20260421-68-68930,68B - East Gwillimbury GO,,1,MDDS6111,422950,1,1,68B
01260426-68,20260421,20260421-68-68721,68 - Allandale Waterfront GO,,0,MDDS6111,422948,1,1,68
01260426-68,20260421,20260421-68-68840,68 - Aurora GO,,1,MDDS6111,422949,1,1,68
01260426-65,20260421,20260421-65-65881,65E - East Gwillimbury GO,,0,MDDS6110,422939,1,1,65E
01260426-21,20260421,20260421-21-21763,21B - Lisgar GO,,1,MDDS6110,422828,1,1,21B
01260426-65,20260421,20260421-65-65670,65 - Union Station,,1,MDDS6110,422940,1,1,65
01260426-71,20260421,20260421-71-71901,71C - Old Elm GO,,0,MDDS6109,422957,1,1,71C
01260426-71,20260421,20260421-71-71840,71 - Union Station,,1,MDDS6109,422959,1,1,71
01260426-70,20260421,20260421-70-70791,70D - Uxbridge,,0,MDDS6109,422954,1,1,70D
01260426-65,20260421,20260421-65-65620,65 - Union Station,,1,MDDS6109,422940,1,1,65
01260426-68,20260421,20260421-68-68761,68 - Allandale Waterfront GO,,0,MDDS6108,422948,1,1,68
01260426-61,20260421,20260421-61-61721,61 - Bloomington GO,,0,MDDS6108,422936,1,1,61
01260426-71,20260421,20260421-71-71620,71E - Union Station,,1,MDDS6108,422956,1,1,71E
01260426-40,20260421,20260421-40-40664,40M - Unionville GO,,0,MDDS6107,422900,1,1,40M
01260426-40,20260421,20260421-40-40561,40 - Hamilton GO,,1,MDDS6107,422897,1,1,40
01260426-70,20260421,20260421-70-70380,70D - Mount Joy GO,,1,MDDS6107,422952,1,1,70D
01260426-67,20260421,20260421-67-67701,67 - Woodbine/404,,0,MDDS6106,422945,1,1,67
01260426-27,20260421,20260421-27-27600,27A - Finch Terminal,,0,MDDS6106,422843,1,1,27A
01260426-21,20260421,20260421-21-21425,21A - Milton GO,,1,MDDS6106,422825,1,1,21A
01260426-61,20260421,20260421-61-61370,61 - Union Station,,1,MDDS6106,422937,1,1,61
01260426-65,20260421,20260421-65-65520,65 - Union Station,,1,MDDS6105,422940,1,1,65
01260426-61,20260421,20260421-61-61381,61 - Bloomington GO,,0,MDDS6105,422936,1,1,61
01260426-21,20260421,20260421-21-21310,21C - Union Station,,0,MDDS6105,422820,1,1,21C
01260426-67,20260421,20260421-67-67240,67 - Finch Terminal,,1,MDDS6105,422944,1,1,67
01260426-40,20260421,20260421-40-40484,40M - Unionville GO,,0,MDDS6104,422900,1,1,40M
01260426-40,20260421,20260421-40-40341,40 - Hamilton GO,,1,MDDS6104,422897,1,1,40
01260426-67,20260421,20260421-67-67220,67 - Finch Terminal,,1,MDDS6104,422944,1,1,67
01260426-68,20260421,20260421-68-68550,68 - Aurora GO,,1,MDDS6103,422949,1,1,68
01260426-68,20260421,20260421-68-68101,68B - Allandale Waterfront GO,,0,MDDS6103,422947,1,1,68B
01260426-65,20260421,20260421-65-65141,65 - East Gwillimbury GO,,0,MDDS6103,422938,1,1,65
01260426-65,20260421,20260421-65-65070,65 - Union Station,,1,MDDS6103,422940,1,1,65
01260426-70,20260421,20260421-70-70300,70D - Mount Joy GO,,1,MDDS6102,422952,1,1,70D
01260426-71,20260421,20260421-71-71171,71 - Uxbridge,,0,MDDS6102,422960,1,1,71
01260426-71,20260421,20260421-71-71050,71 - Union Station,,1,MDDS6102,422959,1,1,71
01260426-61,20260421,20260421-61-61280,61 - Union Station,,1,MDDS6101,422937,1,1,61
01260426-68,20260421,20260421-68-68021,68 - Allandale Waterfront GO,,0,MDDS6101,422948,1,1,68
01260426-68,20260421,20260421-68-68130,68B - East Gwillimbury GO,,1,MDDS6101,422950,1,1,68B
01260426-40,20260421,20260421-40-40920,40 - Richmond Hill Ctr,,0,MDDS5149,422896,1,1,40
01260426-18,20260421,20260421-18-18901,18 - Hamilton GO,,1,MDDS5149,422799,1,1,18
01260426-56,20260421,20260421-56-56680,56 - Oakville GO,,1,MDDS5149,422930,1,1,56
01260426-96,20260421,20260421-96-96571,96B - DC Oshawa GO,,0,MDDS5149,423504,1,1,96B
01260426-94,20260421,20260421-94-94921,94 - Pickering GO,,0,MDDS5148,423501,1,1,94
01260426-25,20260421,20260421-25-25830,25 - Square One,,0,MDDS5148,422832,1,1,25
01260426-25,20260421,20260421-25-25731,25 - U of Waterloo,,1,MDDS5148,422837,1,1,25
01260426-27,20260421,20260421-27-27551,27A - Milton GO,,1,MDDS5148,422845,1,1,27A
01260426-16,20260421,20260421-16-16930,16 - Union Station,,0,MDDS5147,422789,1,1,16
01260426-16,20260421,20260421-16-16861,16 - Hamilton GO,,1,MDDS5147,422788,1,1,16
01260426-40,20260421,20260421-40-40710,40 - Richmond Hill Ctr,,0,MDDS5147,422896,1,1,40
01260426-40,20260421,20260421-40-40591,40 - Hamilton GO,,1,MDDS5147,422897,1,1,40
01260426-92,20260421,20260421-92-92890,92 - Yorkdale Term,,1,MDDS5146,423499,1,1,92
01260426-92,20260421,20260421-92-92841,92 - DC Oshawa GO,,0,MDDS5146,423500,1,1,92
01260426-56,20260421,20260421-56-56650,56 - Oakville GO,,1,MDDS5146,422930,1,1,56
01260426-96,20260421,20260421-96-96541,96B - DC Oshawa GO,,0,MDDS5146,423504,1,1,96B
01260426-27,20260421,20260421-27-27881,27B - Meadowvale GO,,1,MDDS5145,422844,1,1,27B
01260426-27,20260421,20260421-27-27850,27B - Finch Terminal,,0,MDDS5145,422842,1,1,27B
01260426-25,20260421,20260421-25-25760,25 - Square One,,0,MDDS5145,422832,1,1,25
01260426-25,20260421,20260421-25-25641,25 - U of Waterloo,,1,MDDS5145,422837,1,1,25
01260426-19,20260421,20260421-19-19541,19 - Square One,,1,MDDS5145,422815,1,1,19
01260426-33,20260421,20260421-33-33740,33F - Mount Pleasant GO,,0,MDDS5144,422885,1,1,33F
01260426-48,20260421,20260421-48-48531,48 - U of Guelph,,1,MDDS5144,422922,1,1,48
01260426-41,20260421,20260421-41-41700,41 - Pickering GO,,0,MDDS5143,422907,1,1,41
01260426-40,20260421,20260421-40-40541,40 - Hamilton GO,,1,MDDS5143,422897,1,1,40
01260426-27,20260419,20260419-27-27721,27B - Meadowvale GO,,1,strvl009,422844,1,1,27B
01260426-27,20260419,20260419-27-27660,27B - Finch Terminal,,0,strvl009,422842,1,1,27B
01260426-21,20260419,20260419-21-21901,21F - Milton GO,,1,strvl008,422826,1,1,21F
01260426-94,20260419,20260419-94-94791,94 - Pickering GO,,0,strvl008,423501,1,1,94
01260426-96,20260419,20260419-96-96830,96B - Finch Terminal,,1,MDDS9110,423503,1,1,96B
01260426-92,20260419,20260419-92-92731,92 - DC Oshawa GO,,0,MDDS9110,423500,1,1,92
01260426-92,20260419,20260419-92-92620,92 - Yorkdale Term,,1,MDDS9110,423499,1,1,92
01260426-52,20260419,20260419-52-52951,52 - DC Oshawa GO,,0,MDDS9109,422924,1,1,52
01260426-52,20260419,20260419-52-52900,52 - Hwy. 407 Bus Term,,1,MDDS9109,422923,1,1,52
01260426-92,20260419,20260419-92-92691,92 - DC Oshawa GO,,0,MDDS9109,423500,1,1,92
01260426-92,20260419,20260419-92-92560,92 - Yorkdale Term,,1,MDDS9109,423499,1,1,92
01260426-88,20260419,20260419-88-88720,88 - Trent U,,0,MDDS9108,423491,1,1,88
01260426-88,20260419,20260419-88-88651,88C - DC Oshawa GO,,1,MDDS9108,423490,1,1,88C
01260426-88,20260419,20260419-88-88560,88C - Trent U,,0,MDDS9108,423489,1,1,88C
01260426-88,20260419,20260419-88-88801,88 - DC Oshawa GO,,1,MDDS9107,423493,1,1,88
01260426-88,20260419,20260419-88-88680,88C - Trent U,,0,MDDS9107,423489,1,1,88C
01260426-96,20260419,20260419-96-96481,96B - DC Oshawa GO,,0,MDDS9107,423504,1,1,96B
01260426-96,20260419,20260419-96-96420,96B - Finch Terminal,,1,MDDS9107,423503,1,1,96B
01260426-88,20260419,20260419-88-88901,88 - DC Oshawa GO,,1,MDDS9106,423493,1,1,88
01260426-88,20260419,20260419-88-88800,88 - Trent U,,0,MDDS9106,423491,1,1,88
01260426-25,20260419,20260419-25-25711,25L - U of Waterloo,,1,MDDS3211,422838,1,1,25L
01260426-25,20260419,20260419-25-25642,25C - Square One,,0,MDDS3211,422833,1,1,25C
01260426-30,20260419,20260419-30-30483,30A - U of Waterloo,,1,MDDS3211,422853,1,1,30A
01260426-30,20260419,20260419-30-30705,30A - U of Waterloo,,1,MDDS3210,422853,1,1,30A
01260426-36,20260419,20260419-36-36621,36B - Bramalea Term,,1,MDDS3210,422889,1,1,36B
01260426-36,20260419,20260419-36-36520,36B - York Mills Term,,0,MDDS3210,422888,1,1,36B
01260426-36,20260419,20260419-36-36451,36B - Bramalea Term,,1,MDDS3210,422889,1,1,36B
01260426-36,20260419,20260419-36-36380,36B - York Mills Term,,0,MDDS3210,422888,1,1,36B
01260426-33,20260419,20260419-33-33331,33G - Georgetown GO,,1,MDDS3210,422878,1,1,33G
01260426-30,20260419,20260419-30-30532,30A - Bramalea GO,,0,MDDS3209,422852,1,1,30A
01260426-30,20260419,20260419-30-30411,30 - U of Waterloo,,1,MDDS3209,422857,1,1,30
01260426-30,20260419,20260419-30-30280,30 - Hwy. 407 Bus Term,,0,MDDS3209,422855,1,1,30
01260426-25,20260419,20260419-25-25201,25 - U of Waterloo,,1,MDDS3209,422837,1,1,25
01260426-30,20260419,20260419-30-30283,30A - U of Waterloo,,1,MDDS3208,422853,1,1,30A
01260426-30,20260419,20260419-30-30192,30A - Bramalea GO,,0,MDDS3208,422852,1,1,30A
01260426-36,20260419,20260419-36-36411,36B - Bramalea Term,,1,MDDS3207,422889,1,1,36B
01260426-36,20260419,20260419-36-36291,36B - Bramalea Term,,1,MDDS3207,422889,1,1,36B
01260426-36,20260419,20260419-36-36220,36B - York Mills Term,,0,MDDS3207,422888,1,1,36B
01260426-36,20260419,20260419-36-36211,36B - Bramalea Term,,1,MDDS3207,422889,1,1,36B
01260426-36,20260419,20260419-36-36090,36B - York Mills Term,,0,MDDS3207,422888,1,1,36B
01260426-33,20260419,20260419-33-33360,33 - York Mills Term,,0,MDDS3206,422883,1,1,33
01260426-31,20260419,20260419-31-31161,31A - U of Guelph,,1,MDDS3206,422864,1,1,31A
01260426-31,20260419,20260419-31-31050,31K - Union Station,,0,MDDS3206,422866,1,1,31K
01260426-36,20260419,20260419-36-36501,36B - Bramalea Term,,1,MDDS3205,422889,1,1,36B
01260426-36,20260419,20260419-36-36420,36B - York Mills Term,,0,MDDS3205,422888,1,1,36B
01260426-36,20260419,20260419-36-36371,36B - Bramalea Term,,1,MDDS3205,422889,1,1,36B
01260426-36,20260419,20260419-36-36251,36B - Bramalea Term,,1,MDDS3205,422889,1,1,36B
01260426-36,20260419,20260419-36-36160,36B - York Mills Term,,0,MDDS3205,422888,1,1,36B
01260426-36,20260419,20260419-36-36151,36B - Bramalea Term,,1,MDDS3205,422889,1,1,36B
01260426-36,20260419,20260419-36-36050,36B - York Mills Term,,0,MDDS3205,422888,1,1,36B
01260426-47,20260419,20260419-47-47330,47 - Hwy. 407 Bus Term,,0,MDDS3204,422916,1,1,47
01260426-18,20260419,20260419-18-18300,18 - Aldershot GO,,0,MDDS3204,422798,1,1,18
01260426-31,20260419,20260419-31-31030,31X - Union Station,,0,MDDS3204,422868,1,1,31X
01260426-16,20260419,20260419-16-16420,16 - Union Station,,0,MDDS3203,422789,1,1,16
01260426-16,20260419,20260419-16-16301,16 - Hamilton GO,,1,MDDS3203,422788,1,1,16
01260426-16,20260419,20260419-16-16290,16 - Union Station,,0,MDDS3203,422789,1,1,16
01260426-16,20260419,20260419-16-16161,16 - Hamilton GO,,1,MDDS3203,422788,1,1,16
01260426-31,20260419,20260419-31-31040,31F - Union Station,,0,MDDS3203,422871,1,1,31F
01260426-25,20260419,20260419-25-25292,25C - Square One,,0,MDDS3202,422833,1,1,25C
01260426-30,20260419,20260419-30-30201,30 - U of Waterloo,,1,MDDS3202,422857,1,1,30
01260426-31,20260419,20260419-31-31020,31K - Union Station,,0,MDDS3202,422866,1,1,31K
01260426-36,20260419,20260419-36-36331,36B - Bramalea Term,,1,MDDS3201,422889,1,1,36B
01260426-36,20260419,20260419-36-36260,36B - York Mills Term,,0,MDDS3201,422888,1,1,36B
01260426-36,20260419,20260419-36-36231,36B - Bramalea Term,,1,MDDS3201,422889,1,1,36B
01260426-36,20260419,20260419-36-36130,36B - York Mills Term,,0,MDDS3201,422888,1,1,36B
01260426-31,20260419,20260419-31-31010,31E - Union Station,,0,MDDS3201,422870,1,1,31E
01260426-36,20260419,20260419-36-36951,36B - Bramalea Term,,1,MDDS3135,422889,1,1,36B
01260426-36,20260419,20260419-36-36890,36B - York Mills Term,,0,MDDS3135,422888,1,1,36B
01260426-36,20260419,20260419-36-36891,36B - Bramalea Term,,1,MDDS3135,422889,1,1,36B
01260426-36,20260419,20260419-36-36830,36B - York Mills Term,,0,MDDS3135,422888,1,1,36B
01260426-36,20260419,20260419-36-36831,36B - Bramalea Term,,1,MDDS3135,422889,1,1,36B
01260426-25,20260419,20260419-25-25712,25C - Square One,,0,MDDS3135,422833,1,1,25C
01260426-21,20260419,20260419-21-21951,21F - Milton GO,,1,MDDS3134,422826,1,1,21F
01260426-21,20260419,20260419-21-21890,21F - Union Station,,0,MDDS3134,422823,1,1,21F
01260426-25,20260419,20260419-25-25803,25C - U of Waterloo,,1,MDDS3134,422834,1,1,25C
01260426-25,20260419,20260419-25-25742,25C - Square One,,0,MDDS3134,422833,1,1,25C
01260426-25,20260419,20260419-25-25663,25C - U of Waterloo,,1,MDDS3134,422834,1,1,25C
01260426-21,20260419,20260419-21-21921,21F - Milton GO,,1,MDDS3133,422826,1,1,21F
